RowID,ProductPhysicalSource,DiagnosticPhysicalSource,DestinationEndpoint,Rule,Severity,SourceClock,DestinationClock,Exception,SemanticFamilyOrSupportSet,GoverningToken,Protocol,EarliestUseBarrier,ReplacementGroup,ProofClass,RowDisposition,EvidencePath
CDC1-CHG-0003,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/axis_state_reg[1]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""RESULT"",""LeafFamily"":""OWNERSHIP_RESULT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":null,""SourceClock"":""nvp_vclk1"",""UseRole"":""OWNERSHIP_ACKNOWLEDGED_RESULT""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""own_ack_toggle_source_to_own_ack_sync2_axi"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""ownership result consumed only after returned acknowledgement"",""reverse stable result held until acknowledgement crosses back and AXI consumes it"",""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP"",""GROUP_9_ACK_TO_USE_GE_32NS_AND_RETAINED_6NS_CAP"",""GROUP_9_EARLIEST_USE_13.468NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER"",""GROUP_9_CHECKS_1_TO_3_OWNERSHIP_MAILBOX"",""GROUP_9_RETAINED_REVERSE_OWN_OK_SOURCE_TO_AXI""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0003.json
CDC1-CHG-0004,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/axis_state_reg[2]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""RESULT"",""LeafFamily"":""OWNERSHIP_RESULT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":null,""SourceClock"":""nvp_vclk1"",""UseRole"":""OWNERSHIP_ACKNOWLEDGED_RESULT""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""own_ack_toggle_source_to_own_ack_sync2_axi"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""ownership result consumed only after returned acknowledgement"",""reverse stable result held until acknowledgement crosses back and AXI consumes it"",""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP"",""GROUP_9_ACK_TO_USE_GE_32NS_AND_RETAINED_6NS_CAP"",""GROUP_9_EARLIEST_USE_13.468NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER"",""GROUP_9_CHECKS_1_TO_3_OWNERSHIP_MAILBOX"",""GROUP_9_RETAINED_REVERSE_OWN_OK_SOURCE_TO_AXI""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0004.json
CDC1-CHG-0005,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_count_reg[0]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0005.json
CDC1-CHG-0006,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_count_reg[1]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0006.json
CDC1-CHG-0007,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_count_reg[2]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0007.json
CDC1-CHG-0008,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_head_reg[0]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0008.json
CDC1-CHG-0009,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_head_reg[1]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0009.json
CDC1-CHG-0010,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_tail_reg[0]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0010.json
CDC1-CHG-0011,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_fifo_tail_reg[1]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0011.json
CDC1-CHG-0012,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_seen_axi_reg[0]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0012.json
CDC1-CHG-0013,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_seen_axi_reg[1]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0013.json
CDC1-CHG-0014,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_seen_axi_reg[2]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0014.json
CDC1-CHG-0015,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/commit_seen_axi_reg[3]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0015.json
CDC-ALL-00048,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/error_status_axi_reg[4]/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-1_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00048.json
CDC-ALL-00049,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/fatal_clear_qualified_axi_reg/D,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-1_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00049.json
CDC-ALL-00050,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/own_ok_hold_source_reg/C,G2B_ONECH_C2H/fatal_generation_axi_reg[0]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-1_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00050.json
