RowID	Rule	Severity	DestinationEndpoint	ProductPhysicalSource	DiagnosticPhysicalSource	SourceClock	DestinationClock	Exception	SemanticFamily	GoverningToken	ProtocolProof	EarliestUseBarrier	ReplacementGroup
CDC1-CHG-0047	CDC-1	Critical	G2B_ONECH_C2H/global_stream_next_axi_reg[9]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0048	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[0]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0049	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[10]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0050	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[11]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0051	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[12]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0052	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[13]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0053	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[14]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0054	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[15]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0055	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[16]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0056	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[17]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0057	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[18]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0058	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[19]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0059	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[1]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0060	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[20]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0061	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[21]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0062	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[22]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0063	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[23]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0064	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[24]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0065	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[25]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0066	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[26]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0067	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[27]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0068	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[28]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0069	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[29]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0070	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[2]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0071	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[30]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0072	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[31]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0073	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[3]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0074	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[4]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0075	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[5]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0076	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[6]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0077	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[7]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0078	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[8]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0079	CDC-1	Critical	G2B_ONECH_C2H/last_channel_axi_reg[9]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0080	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[0]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0081	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[10]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0082	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[11]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0083	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[12]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0084	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[13]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0085	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[14]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0086	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[15]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0087	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[16]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0088	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[17]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0089	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[18]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0090	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[19]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0091	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[1]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
CDC1-CHG-0092	CDC-1	Critical	G2B_ONECH_C2H/last_global_axi_reg[20]/CE	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C	G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C	nvp_vclk1	userclk1	Max Delay Datapath Only	RESET_COMMIT_STABLE_PAYLOAD	commit_sync2_axi[3:0]_completion_barrier	transport request/ack plus synchronized four-slot commit equality	GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP	GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER
